id,child,trial,age,year_group,competition_order,age_group,country,gender,cost,competition,relation,fairness,allocation,justification
U4079,183,5,68,Senior,competition first,Older,UK,Male,Cost,NOcompetition,Friend,Fair,UFad,Norm
U4080,184,5,70,Senior,control first,Older,UK,Male,Cost,NOcompetition,Friend,Unfair,UFad,Desire
U4081,185,5,76,Senior,control first,Older,UK,Male,Cost,NOcompetition,Friend,Unfair,Fair,Affiliation
U4082,186,5,76,Senior,control first,Older,UK,Male,Cost,NOcompetition,Friend,Fair,UFad,Norm
U4083,187,5,69,Senior,control first,Older,UK,Male,Cost,NOcompetition,Friend,Unfair,Fair,Desire
U4084,188,5,68,Senior,control first,Older,UK,Male,Cost,NOcompetition,Friend,Fair,UFad,Norm
U4085,189,5,66,Senior,control first,Older,UK,Female,Cost,NOcompetition,Friend,Fair,Fair,Norm
U4086,190,5,68,Senior,control first,Older,UK,Male,Cost,NOcompetition,Friend,Unfair,Fair,Affiliation
U4087,191,5,72,Senior,control first,Older,UK,Female,Cost,NOcompetition,Friend,Unfair,Fair,Desire
U4088,192,5,72,Senior,control first,Older,UK,Male,Cost,NOcompetition,Friend,Fair,UFad,Norm
U4089,193,5,60,Jonior,control first,Younger,UK,Female,Cost,NOcompetition,Friend,Fair,UFdis,Norm
U4090,194,5,52,Jonior,control first,Younger,UK,Male,Cost,NOcompetition,Friend,Fair,Fair,Norm
U4091,195,5,56,Jonior,control first,Younger,UK,Male,Cost,NOcompetition,Friend,Unfair,Fair,Desire
U4092,196,5,59,Jonior,control first,Younger,UK,Male,Cost,NOcompetition,Friend,Fair,UFad,Norm
U4093,197,5,59,Jonior,control first,Younger,UK,Male,Cost,NOcompetition,Friend,Unfair,Fair,Desire
U4094,198,5,62,Jonior,control first,Younger,UK,Male,Cost,NOcompetition,Friend,Fair,UFdis,Norm
U4095,199,5,62,Jonior,control first,Younger,UK,Female,Cost,NOcompetition,Friend,Unfair,UFad,Desire
U4096,200,5,62,Jonior,control first,Younger,UK,Female,Cost,NOcompetition,Friend,Unfair,Fair,Desire
U4097,201,5,52,Jonior,control first,Younger,UK,Male,Cost,NOcompetition,Friend,Unfair,UFad,Affiliation
U4098,202,5,63,Jonior,control first,Older,UK,Female,Cost,NOcompetition,Friend,Unfair,Fair,Desire
U4099,203,5,56,Jonior,control first,Younger,UK,Female,Cost,NOcompetition,Friend,Unfair,Fair,Desire
U4100,204,5,63,Jonior,control first,Older,UK,Male,Cost,NOcompetition,Friend,Fair,Fair,Norm
C2E01,1,6,54,Jonior,competition first,Younger,CN,Female,NOcost,NOcompetition,Friend,Unfair,UFdis,Uncodable
C2E02,2,6,53,Jonior,competition first,Younger,CN,Male,NOcost,NOcompetition,Friend,Unfair,UFad,Conduct
C2E03,3,6,51,Jonior,competition first,Younger,CN,Female,NOcost,NOcompetition,Friend,Fair,Fair,Desire
C2E04,4,6,48,Jonior,competition first,Younger,CN,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C2E05,5,6,53,Jonior,competition first,Younger,CN,Female,NOcost,NOcompetition,Friend,Unfair,UFad,Conduct
C2E06,6,6,52,Jonior,competition first,Younger,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C2E07,7,6,50,Jonior,competition first,Younger,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C2E08,8,6,48,Jonior,competition first,Younger,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Conduct
C2E09,9,6,52,Jonior,competition first,Younger,CN,Female,NOcost,NOcompetition,Friend,Unfair,UFdis,Conduct
C2E10,10,6,53,Jonior,competition first,Younger,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C2E11,11,6,44,Jonior,competition first,Younger,CN,Male,NOcost,NOcompetition,Friend,Unfair,UFdis,Affiliation
C2E12,12,6,47,Jonior,competition first,Younger,CN,Male,NOcost,NOcompetition,Friend,Unfair,UFad,Desire
C2E13,13,6,48,Jonior,competition first,Younger,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C2E14,14,6,51,Jonior,competition first,Younger,CN,Male,NOcost,NOcompetition,Friend,Unfair,UFdis,Affiliation
C2E15,15,6,49,Jonior,competition first,Younger,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C2E16,16,6,51,Jonior,competition first,Younger,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C2E17,17,6,49,Jonior,competition first,Younger,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Conduct
C2E18,18,6,48,Jonior,competition first,Younger,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C2E19,19,6,48,Jonior,competition first,Younger,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C2E20,20,6,52,Jonior,competition first,Younger,CN,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C2E21,21,6,54,Jonior,competition first,Younger,CN,Female,NOcost,NOcompetition,Friend,Unfair,UFdis,Affiliation
C2E22,22,6,53,Jonior,competition first,Younger,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C2E23,23,6,47,Jonior,competition first,Younger,CN,Female,NOcost,NOcompetition,Friend,Unfair,UFad,Desire
C2E24,24,6,60,Jonior,competition first,Younger,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Affiliation
C2E25,25,6,50,Jonior,competition first,Younger,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C2C01,26,6,50,Jonior,control first,Younger,CN,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C2C02,27,6,53,Jonior,control first,Younger,CN,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C2C03,28,6,53,Jonior,control first,Younger,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C2C04,29,6,52,Jonior,control first,Younger,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C2C05,30,6,53,Jonior,control first,Younger,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C2C06,31,6,49,Jonior,control first,Younger,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Affiliation
C2C07,32,6,50,Jonior,control first,Younger,CN,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C2C08,33,6,52,Jonior,control first,Younger,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Affiliation
C2C09,34,6,48,Jonior,control first,Younger,CN,Male,NOcost,NOcompetition,Friend,Unfair,UFdis,Conduct
C2C10,35,6,49,Jonior,control first,Younger,CN,Male,NOcost,NOcompetition,Friend,Unfair,UFdis,Desire
C2C11,36,6,46,Jonior,control first,Younger,CN,Female,NOcost,NOcompetition,Friend,Fair,Fair,Conduct
C2C12,37,6,46,Jonior,control first,Younger,CN,Male,NOcost,NOcompetition,Friend,Unfair,UFad,Desire
C2C13,38,6,53,Jonior,control first,Younger,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Desire
C2C14,39,6,53,Jonior,control first,Younger,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C2C15,40,6,48,Jonior,control first,Younger,CN,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C2C16,41,6,49,Jonior,control first,Younger,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C2C17,42,6,47,Jonior,control first,Younger,CN,Female,NOcost,NOcompetition,Friend,Fair,Fair,Affiliation
C2C18,43,6,51,Jonior,control first,Younger,CN,Male,NOcost,NOcompetition,Friend,Unfair,UFdis,Desire
C2C19,44,6,48,Jonior,control first,Younger,CN,Male,NOcost,NOcompetition,Friend,Unfair,UFdis,Affiliation
C2C20,45,6,42,Jonior,control first,Younger,CN,Male,NOcost,NOcompetition,Friend,Unfair,UFad,Desire
C2C21,46,6,52,Jonior,control first,Younger,CN,Female,NOcost,NOcompetition,Friend,Fair,Fair,Affiliation
C2C23,47,6,38,Jonior,control first,Younger,CN,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C2C22,48,6,47,Jonior,control first,Younger,CN,Female,NOcost,NOcompetition,Friend,Unfair,UFad,Desire
C2C24,49,6,44,Jonior,control first,Younger,CN,Male,NOcost,NOcompetition,Friend,Unfair,UFad,Desire
C2C25,50,6,44,Jonior,control first,Younger,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C2E26,51,6,44,Jonior,competition first,Younger,CN,Female,NOcost,NOcompetition,Friend,Fair,Fair,Affiliation
C2C26,52,6,47,Jonior,control first,Younger,CN,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C2E27,53,6,41,Jonior,competition first,Younger,CN,Male,NOcost,NOcompetition,Friend,Unfair,UFdis,Affiliation
C2C27,54,6,44,Jonior,control first,Younger,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C4E01,55,6,69,Senior,competition first,Older,CN,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C4E02,56,6,75,Senior,competition first,Older,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C4E03,57,6,75,Senior,competition first,Older,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C4E04,58,6,70,Senior,competition first,Older,CN,Female,NOcost,NOcompetition,Friend,Unfair,UFad,Desire
C4E05,59,6,70,Senior,competition first,Older,CN,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C4E06,60,6,70,Senior,competition first,Older,CN,Female,NOcost,NOcompetition,Friend,Unfair,UFad,Desire
C4E07,61,6,70,Senior,competition first,Older,CN,Female,NOcost,NOcompetition,Friend,Unfair,UFad,Desire
C4E08,62,6,75,Senior,competition first,Older,CN,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C4E09,63,6,74,Senior,competition first,Older,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C4E10,64,6,75,Senior,competition first,Older,CN,Male,NOcost,NOcompetition,Friend,Unfair,UFad,Desire
C4E11,65,6,70,Senior,competition first,Older,CN,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C4E12,66,6,69,Senior,competition first,Older,CN,Male,NOcost,NOcompetition,Friend,Unfair,UFad,Desire
C4E13,67,6,76,Senior,competition first,Older,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C4E14,68,6,75,Senior,competition first,Older,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C4E15,69,6,73,Senior,competition first,Older,CN,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C4E16,70,6,73,Senior,competition first,Older,CN,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C4E17,71,6,76,Senior,competition first,Older,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C4E18,72,6,75,Senior,competition first,Older,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C4E19,73,6,75,Senior,competition first,Older,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C4E20,74,6,75,Senior,competition first,Older,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C4E21,75,6,73,Senior,competition first,Older,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C4E22,76,6,73,Senior,competition first,Older,CN,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C4E23,77,6,72,Senior,competition first,Older,CN,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C4E24,78,6,72,Senior,competition first,Older,CN,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C4E25,79,6,77,Senior,competition first,Older,CN,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C4C01,80,6,72,Senior,control first,Older,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C4C02,81,6,75,Senior,control first,Older,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C4C03,82,6,74,Senior,control first,Older,CN,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C4C04,83,6,71,Senior,control first,Older,CN,Male,NOcost,NOcompetition,Friend,Unfair,UFdis,Affiliation
C4C05,84,6,69,Senior,control first,Older,CN,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C4C06,85,6,71,Senior,control first,Older,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C4C07,86,6,75,Senior,control first,Older,CN,Female,NOcost,NOcompetition,Friend,Unfair,UFad,Desire
C4C08,87,6,73,Senior,control first,Older,CN,Male,NOcost,NOcompetition,Friend,Unfair,UFad,Desire
C4C09,88,6,70,Senior,control first,Older,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C4C10,89,6,71,Senior,control first,Older,CN,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C4C11,90,6,72,Senior,control first,Older,CN,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C4C12,91,6,69,Senior,control first,Older,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C4C13,92,6,72,Senior,control first,Older,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C4C14,93,6,75,Senior,control first,Older,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C4C15,94,6,74,Senior,control first,Older,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C4C16,95,6,73,Senior,control first,Older,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C4C17,96,6,73,Senior,control first,Older,CN,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C4C18,97,6,79,Senior,control first,Older,CN,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C4C19,98,6,78,Senior,control first,Older,CN,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C4C20,99,6,78,Senior,control first,Older,CN,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C4C21,100,6,78,Senior,control first,Older,CN,Male,NOcost,NOcompetition,Friend,Unfair,UFad,Desire
C4C22,101,6,77,Senior,control first,Older,CN,Female,NOcost,NOcompetition,Friend,Unfair,UFdis,Desire
C4C23,102,6,77,Senior,control first,Older,CN,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C4C24,103,6,75,Senior,control first,Older,CN,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C4C25,104,6,73,Senior,control first,Older,CN,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4001,105,6,64,Senior,competition first,Older,UK,Male,NOcost,NOcompetition,Friend,Fair,Fair,Desire
U4002,106,6,68,Senior,competition first,Older,UK,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4003,107,6,64,Senior,competition first,Older,UK,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4004,108,6,73,Senior,competition first,Older,UK,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4005,109,6,77,Senior,competition first,Older,UK,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4006,110,6,80,Senior,competition first,Older,UK,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4007,111,6,74,Senior,competition first,Older,UK,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4008,112,6,71,Senior,competition first,Older,UK,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4009,113,6,71,Senior,competition first,Older,UK,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4010,114,6,73,Senior,competition first,Older,UK,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4011,115,6,74,Senior,competition first,Older,UK,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4012,116,6,64,Senior,competition first,Older,UK,Female,NOcost,NOcompetition,Friend,Unfair,Fair,Desire
U4013,117,6,66,Senior,competition first,Older,UK,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4014,118,6,63,Senior,competition first,Older,UK,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4015,119,6,63,Senior,competition first,Older,UK,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4016,120,6,64,Senior,competition first,Older,UK,Female,NOcost,NOcompetition,Friend,Fair,UFad,Uncodable
U4017,121,6,68,Senior,competition first,Older,UK,Male,NOcost,NOcompetition,Friend,Fair,Fair,Uncodable
U4018,122,6,60,Jonior,competition first,Younger,UK,Female,NOcost,NOcompetition,Friend,Unfair,Fair,Desire
U4019,123,6,61,Jonior,competition first,Younger,UK,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4020,124,6,58,Jonior,competition first,Younger,UK,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4021,125,6,52,Jonior,competition first,Younger,UK,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4022,126,6,57,Jonior,competition first,Younger,UK,Male,NOcost,NOcompetition,Friend,Fair,UFad,Norm
U4023,127,6,57,Jonior,competition first,Younger,UK,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4024,128,6,56,Jonior,competition first,Younger,UK,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4025,129,6,57,Jonior,competition first,Younger,UK,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4026,130,6,54,Jonior,control first,Younger,UK,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4027,131,6,54,Jonior,control first,Younger,UK,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4028,132,6,55,Jonior,control first,Younger,UK,Female,NOcost,NOcompetition,Friend,Unfair,Fair,Uncodable
U4029,133,6,55,Jonior,control first,Younger,UK,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4030,134,6,74,Senior,control first,Older,UK,Male,NOcost,NOcompetition,Friend,Unfair,UFad,Desire
U4031,135,6,66,Senior,control first,Older,UK,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4032,136,6,57,Jonior,control first,Younger,UK,Male,NOcost,NOcompetition,Friend,Fair,UFdis,Norm
U4033,137,6,62,Jonior,control first,Younger,UK,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4034,138,6,56,Jonior,control first,Younger,UK,Male,NOcost,NOcompetition,Friend,Unfair,UFdis,Desire
U4035,139,6,53,Jonior,control first,Younger,UK,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4036,140,6,56,Jonior,control first,Younger,UK,Female,NOcost,NOcompetition,Friend,Fair,UFdis,Norm
U4037,141,6,61,Jonior,control first,Younger,UK,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4038,142,6,62,Jonior,control first,Younger,UK,Male,NOcost,NOcompetition,Friend,Fair,UFad,Norm
U4039,143,6,58,Jonior,control first,Younger,UK,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4040,144,6,58,Jonior,control first,Younger,UK,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4041,145,6,56,Jonior,control first,Younger,UK,Male,NOcost,NOcompetition,Friend,Unfair,Fair,Desire
U4042,146,6,41,Jonior,control first,Younger,UK,Male,NOcost,NOcompetition,Friend,Fair,Fair,Uncodable
U4043,147,6,48,Jonior,control first,Younger,UK,Female,NOcost,NOcompetition,Friend,Unfair,Fair,Desire
U4044,148,6,55,Jonior,control first,Younger,UK,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4045,149,6,59,Jonior,control first,Younger,UK,Male,NOcost,NOcompetition,Friend,Unfair,UFad,Affiliation
U4046,150,6,82,Senior,control first,Older,UK,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4047,151,6,54,Jonior,control first,Younger,UK,Male,NOcost,NOcompetition,Friend,Unfair,Fair,Desire
U4048,152,6,53,Jonior,control first,Younger,UK,Female,NOcost,NOcompetition,Friend,Unfair,Fair,Desire
U4049,153,6,53,Jonior,control first,Younger,UK,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4050,154,6,55,Jonior,control first,Younger,UK,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4051,155,6,55,Jonior,competition first,Younger,UK,Female,NOcost,NOcompetition,Friend,Fair,UFdis,Norm
U4052,156,6,55,Jonior,control first,Younger,UK,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4053,157,6,55,Jonior,competition first,Younger,UK,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4054,158,6,56,Jonior,control first,Younger,UK,Male,NOcost,NOcompetition,Friend,Unfair,Fair,Desire
U4055,159,6,54,Jonior,competition first,Younger,UK,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4056,160,6,62,Jonior,competition first,Younger,UK,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4057,161,6,62,Jonior,competition first,Younger,UK,Male,NOcost,NOcompetition,Friend,Fair,UFad,Norm
U4058,162,6,60,Jonior,competition first,Younger,UK,Female,NOcost,NOcompetition,Friend,Fair,UFad,Norm
U4059,163,6,53,Jonior,competition first,Younger,UK,Male,NOcost,NOcompetition,Friend,Unfair,Fair,Desire
U4060,164,6,56,Jonior,competition first,Younger,UK,Male,NOcost,NOcompetition,Friend,Fair,UFad,Norm
U4061,165,6,57,Jonior,competition first,Younger,UK,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4062,166,6,58,Jonior,competition first,Younger,UK,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4063,167,6,61,Jonior,competition first,Younger,UK,Male,NOcost,NOcompetition,Friend,Unfair,Fair,Desire
U4064,168,6,61,Jonior,competition first,Younger,UK,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4065,169,6,64,Jonior,competition first,Older,UK,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4066,170,6,64,Senior,competition first,Older,UK,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4067,171,6,65,Senior,competition first,Older,UK,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4068,172,6,68,Senior,competition first,Older,UK,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4069,173,6,69,Senior,competition first,Older,UK,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4070,174,6,69,Senior,competition first,Older,UK,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4071,175,6,70,Senior,competition first,Older,UK,Female,NOcost,NOcompetition,Friend,Fair,UFad,Norm
U4072,176,6,71,Senior,competition first,Older,UK,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4073,177,6,72,Senior,competition first,Older,UK,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4074,178,6,74,Senior,competition first,Older,UK,Female,NOcost,NOcompetition,Friend,Unfair,Fair,Desire
U4075,179,6,75,Senior,competition first,Older,UK,Male,NOcost,NOcompetition,Friend,Fair,UFdis,Norm
U4076,180,6,65,Senior,competition first,Older,UK,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4077,181,6,66,Senior,competition first,Older,UK,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4078,182,6,66,Senior,competition first,Older,UK,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4079,183,6,68,Senior,competition first,Older,UK,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4080,184,6,70,Senior,control first,Older,UK,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4081,185,6,76,Senior,control first,Older,UK,Male,NOcost,NOcompetition,Friend,Fair,UFad,Norm
U4082,186,6,76,Senior,control first,Older,UK,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4083,187,6,69,Senior,control first,Older,UK,Male,NOcost,NOcompetition,Friend,Unfair,Fair,Affiliation
U4084,188,6,68,Senior,control first,Older,UK,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4085,189,6,66,Senior,control first,Older,UK,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4086,190,6,68,Senior,control first,Older,UK,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4087,191,6,72,Senior,control first,Older,UK,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4088,192,6,72,Senior,control first,Older,UK,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4089,193,6,60,Jonior,control first,Younger,UK,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4090,194,6,52,Jonior,control first,Younger,UK,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4091,195,6,56,Jonior,control first,Younger,UK,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4092,196,6,59,Jonior,control first,Younger,UK,Male,NOcost,NOcompetition,Friend,Fair,UFdis,Norm
U4093,197,6,59,Jonior,control first,Younger,UK,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4094,198,6,62,Jonior,control first,Younger,UK,Male,NOcost,NOcompetition,Friend,Unfair,Fair,Desire
U4095,199,6,62,Jonior,control first,Younger,UK,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4096,200,6,62,Jonior,control first,Younger,UK,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4097,201,6,52,Jonior,control first,Younger,UK,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4098,202,6,63,Jonior,control first,Older,UK,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4099,203,6,56,Jonior,control first,Younger,UK,Female,NOcost,NOcompetition,Friend,Fair,Fair,Norm
U4100,204,6,63,Jonior,control first,Older,UK,Male,NOcost,NOcompetition,Friend,Fair,Fair,Norm
C2E01,1,7,54,Jonior,competition first,Younger,CN,Female,Cost,NOcompetition,Unknown-peer,Fair,Fair,Uncodable
C2E02,2,7,53,Jonior,competition first,Younger,CN,Male,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
C2E03,3,7,51,Jonior,competition first,Younger,CN,Female,Cost,NOcompetition,Unknown-peer,Unfair,UFdis,Desire
C2E04,4,7,48,Jonior,competition first,Younger,CN,Female,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
C2E05,5,7,53,Jonior,competition first,Younger,CN,Female,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2E06,6,7,52,Jonior,competition first,Younger,CN,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2E07,7,7,50,Jonior,competition first,Younger,CN,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2E08,8,7,48,Jonior,competition first,Younger,CN,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Conduct
C2E09,9,7,52,Jonior,competition first,Younger,CN,Female,Cost,NOcompetition,Unknown-peer,Fair,Fair,Affiliation
C2E10,10,7,53,Jonior,competition first,Younger,CN,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Desire
C2E11,11,7,44,Jonior,competition first,Younger,CN,Male,Cost,NOcompetition,Unknown-peer,Unfair,UFdis,Desire
C2E12,12,7,47,Jonior,competition first,Younger,CN,Male,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
C2E13,13,7,48,Jonior,competition first,Younger,CN,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2E14,14,7,51,Jonior,competition first,Younger,CN,Male,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
C2E15,15,7,49,Jonior,competition first,Younger,CN,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Norm
C2E16,16,7,51,Jonior,competition first,Younger,CN,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Desire
C2E17,17,7,49,Jonior,competition first,Younger,CN,Male,Cost,NOcompetition,Unknown-peer,Fair,Fair,Affiliation
C2E18,18,7,48,Jonior,competition first,Younger,CN,Male,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
C2E19,19,7,48,Jonior,competition first,Younger,CN,Male,Cost,NOcompetition,Unknown-peer,Unfair,UFad,Desire
